id_tse,firm,symbol,fin_year,year,month,industry,industry_id,sum_over1,num_holders,largest_owner,first_second,first_sumtwofour,sumfive,sumfour,sumthree,sumtwo,gini,herfindahl,sscl,ssco,ssdl,ssdo,bzcl,bzco,bzdl,tot_asset,tot_lib,ppe,book_value,marketcap,capital,equity,revenue,cost_of_revenue,gross_profit,operating_expenses,operating_income,ebt,tax,net_income,eps,operating_cash_flow,investing_cash_flow,financing_cash_flow,begining_cash_position,change_in_cash,end_cash_position,dividend,payout,dps,adj_eps,adj_dps,adj_earning,adj_dividend,DIVTOI,DIVTNI,DIVTEQ,DIVTS,DPAY,DIVTMVE,ROA,ROE,DLOSS,NPLOSS,MTB,LEVRG,LNTA,LNQ,LHH,Q,DEBT
2.88645408054e+16,فولاد خوزستان,فخوز,1396-12-29,1396,12,فلزات اساسی,33,73.309998,10,41.43,2.2940199,1.7091584,67.339996,65.669998,62.869999,59.490002,.75540704,20.71925,.612266,0.2195310000000001,.61583698,.220167,.98919398,.00728,1,60216621,26853233,19256032,33363388,99393696,14472000,33363388,71792060,50078936,21713124,1111558,18252972,17105984,830795,16275189,1125,12641932,-3393821,-63574,2693864,-92541,2571498,10854000,.66670001,750,1025.9918,683.99451,1484815.4,989876.88,.59464288,.66690469,.32532668,.15118663,1,.10920209,.30312183,.54709589,0,0,2.9791248,.44594386,17.91346,1.0916295,3.0310633,2.9791248,.44594386
408934423224097,فرآوری مواد معدنی,فرآور,1396-12-29,1396,12,فلزات اساسی,33,72.260002,4,51.849998,3.3712614,2.5404212,72.260002,72.260002,70.68,67.230003,.75071502,29.393658,1,0.0,1,0,1,0,1,601782,125780,96151,476002,1554960,120000,476002,873131,575748,297383,5823,264409,282399,19038,263361,2195,93000,-16249,,69204,-2812,66410,132000,.5011,1100,2001.824,1003.192,24021.889,12038.304,.49922657,.50121319,.27730975,.15118006,1,.084889643,.43937671,.55547875,0,0,3.2667089,.20901257,13.307651,1.1837831,3.380779,3.2667089,.20901257
5.44194298627e+16,فروسیلیس ایران,فروس,1396-12-29,1396,12,فلزات اساسی,33,49.66,2,35.720001,2.5624104,2.5624104,49.66,49.66,49.66,49.66,.43858236,14.70242,.51047498,0.4036609999999996,.51308203,.406495,.97697097,.022074001,1,1506090,435471,837810,1070619,3052848.081,874491,1070619,805027,588211,216816,17616,183580,121275,24998,96277,110,475038,-163071,-145355,70821,-9022,62065,52469.461,.54549998,60,100.3192,54.719563,8772.8232,4785.1763,.2858125,.5449844,.049008526,.065177269,1,.017187053,.12189179,.1714709,0,0,2.8514795,.28914011,14.225027,1.047838,2.6880121,2.8514795,.28914011
4.37164523783e+16,زرین معدن آسیا,فزرین,1396-12-29,1396,12,فلزات اساسی,33,75.410004,5,42.720001,2.9482403,1.4952748,75.410004,71.290001,66.629997,57.209999,.5770455,21.62385,.64672399,0.18184799999999995,.647367,.183447,.96087402,.029144,1,1092198,385936,72474,706262,3603500,300000,706262,991020,683896,307124,39132,317593,362700,44537,318163,1061,195062,-109896,205718,205527,174055,379628,120000,.377,400,967.62427,364.79709,29028.729,10943.912,.37784207,.37716517,.16990861,.12108736,1,.033300959,.29078335,.44968155,0,0,5.1022143,.35335717,13.903703,1.6296747,3.0737967,5.1022143,.35335717
2.09662918178e+16,تجهیزات سدید,فسدید,1396-12-29,1396,12,فلزات اساسی,33,22.43,4,17.790001,7.7012987,3.8340516,22.43,22.43,21.33,20.1,.76014268,3.2454309,.21376701,0.7416749999999988,.21612699,.73897398,.46524301,.50532299,1,3174361,7105848,604167,-3931487,2372725.8,97800,-3931487,1046652,734756,311896,46484,263526,-784860,,-784860,-8025,46005,-15528,-13083,38519,4015,42534,0,0,0,-7318.7412,0,-71577.289,0,0,0,0,0,0,0,.083017021,-.067029603,0,1,-.60351866,2.238513,14.970617,,1.1772481,-.60351866,2.238513
5.42770689230e+16,ملی سرب و روی,فسرب,1396-12-29,1396,12,فلزات اساسی,33,73.360001,6,56.02,8.2382355,4.1130691,71.809998,69.639999,67.019997,62.82,.78467828,32.160961,1,0.0,1,0,1,0,1,571710,279433,101986,292277,1311184,322000,292277,1166208,1063375,102833,40620,101189,97758,,97758,304,13329,-4009,-1844,9260,2337,11620,0,0,0,277.24579,0,8927.3145,0,0,0,0,0,0,0,.17699358,.34620926,0,0,4.4861007,.48876703,13.256387,1.5009838,3.4707534,4.4861007,.48876703
4.30261186358e+16,سولیران,فسلیر,1396-12-29,1396,12,ساخت محصولات فلزی,19,97.150002,4,65.18,2.9613812,2.0387864,97.150002,97.150002,92.739998,87.190002,.6820038,47.83123,1,0.0,1,0,1,0,1,333051,273484,66549,59567,,100000,59567,,,,,,,,-320,-32,23357,-5583,-6983,7794,8372,16167,0,0,0,-29.183767,0,-291.83768,0,,0,0,,0,,,,0,1,,.8211475,12.716051,,3.8676789,,.8211475
8977441217024425,صنعتی سپاهان,فسپا,1396-12-29,1396,12,فلزات اساسی,33,75.150002,2,73.790001,54.257355,54.257355,75.150002,75.150002,75.150002,75.150002,.96380574,54.468136,1,0.0,1,0,1,0,1,2106050,1178358,220467,927692,,650000,927692,,,,,,,,9880,152,662676,-506653,-206339,236051,-125679,110372,117000,1.1842,180,138.62289,164.15869,9010.4883,10670.314,,11.842105,.12611945,,1,,,,0,0,,.55951095,14.560325,,3.9976158,,.55951095
2.52865097362e+16,لامیران,فلامی,1397-06-31,1396,6,ساخت محصولات فلزی,19,66.669998,6,33.669998,2.2035341,1.2890506,64.089996,59.790001,54.950001,48.950001,.56862158,14.517193,.45832199,0.27430299999999985,.46005899,.272351,.651178,.219044,1,217799,67905,15960,149894,1661640,60000,149894,166345,96495,69850,486,53278,54600,11014,43586,726,36635,15439,-11092,8928,28989,38096,4500,.1033,75,662.10669,68.399452,3972.6401,410.39673,.084462628,.10324416,.030021215,.027052211,1,.0027081678,.24462004,.35543784,0,0,11.085434,.31177828,12.291327,2.405632,2.6753337,11.085434,.31177828
4.86233207333e+16,لوله و ماشین سازی,فلوله,1396-12-29,1396,12,فلزات اساسی,33,49.939999,4,22.629999,1.6725794,.8286342,49.939999,49.939999,48.91,36.16,.43772528,8.5880117,.27166501,0.4498170000000001,.273601,.44577101,.24769901,.477534,.33333001,2320483,1770775,589807,549708,2426500,500000,549708,1816952,1134320,682632,8089,575607,94388,22453,71935,144,666910,-465440,125945,43778,51443,95221,0,0,0,131.32695,0,6566.3477,0,0,0,0,0,0,0,.24805482,1.0471141,0,0,4.4141617,.76310623,14.657286,1.484818,2.1503673,4.4141617,.76310623
3.54455153217e+16,ماداکتو استیل کرد,فماک,1396-12-29,1396,12,فلزات اساسی,33,94.860001,2,86.860001,10.8575,10.8575,94.860001,94.860001,94.860001,94.860001,.83133036,76.086594,1,0.0,1,0,1,0,1,1551563,1414505,1504167,137058,1095000,150000,137058,,,,,-5594,-5343,,-5343,-36,78071,-181720,104436,3010,1037,4047,0,0,0,-32.831738,0,-492.47607,0,0,0,0,,0,0,-.0036053967,-.040814839,1,1,7.9893184,.91166455,14.254773,2.0781054,4.331872,7.9893184,.91166455
1.80044802707e+16,آلومراد,فمراد,1396-12-29,1396,12,فلزات اساسی,33,71.279999,4,55.580002,4.1601796,3.5401273,71.279999,71.279999,70.239998,68.940002,.82154882,32.703976,1,0.0,1,0,1,0,1,85908,48622,31997,37286,929871.02,49535,37286,114292,111808,2484,,-1700,-2703,3014,-5717,-115,4287,,2807,1081,3120,4207,0,0,0,-104.87916,0,-519.51892,0,0,0,0,0,0,0,-.019788612,-.045593519,1,1,24.938879,.56597757,11.361032,3.216428,3.4874966,24.938879,.56597757
3.54255876443e+16,ملی صنایع مس ایران,فملی,1396-12-29,1396,12,فلزات اساسی,33,70.199997,13,25.6,2.1244814,1.1010753,54.209999,48.849998,43.389999,37.650002,.57120132,9.3447905,.32354501,0.26470199999999994,.32477999,.26309299,.39510301,.25733399,.55071002,139339916,37115006,68399712,102224910,349518000,50000000,102224910,87580001,47229658,40350343,-2659522,31774955,30247450,856304,29391146,490,29052408,-11117454,7705637,1742797,7340412,9896004,9000000,.30610001,150,446.87643,136.7989,2681258.5,820793.44,.28324196,.30621466,.088041164,.10276318,1,.025749747,.22803915,.31083378,0,0,3.4191079,.26636305,18.752426,1.2293797,2.2348189,3.4191079,.26636305
5.52016044874e+16,فن آوا,فن آوا,1396-09-30,1396,9,رایانه و فعالیت‌های وابسته به آن,17,92.599998,7,48.860001,2.946924,1.4672673,86.699997,82.160004,76.230003,65.440002,.6221382,28.568579,.80729097,0.034214999999999995,.80334002,.112399,.99010903,.0049359999,1,1763201,231642,28939,1531559,2268640,440000,1531559,304111,179584,124527,298940,373101,418617,,418617,476,11732,-15256,186367,6412,181312,187724,,,190,434.10852,173.27861,,,,,,,1,,.21160434,.24360864,0,0,1.4812618,.13137583,14.382642,.39289433,3.3523076,1.4812618,.13137583
6.39650591378e+16,انرژی آذرآب,فنرژی,1396-09-30,1396,9,ساخت محصولات فلزی,19,83.940002,4,58.23,2.5306389,2.2648776,83.940002,83.940002,82.879997,81.239998,.76594394,39.240063,1,0.0,1,0,1,0,1,675446,1269083,6684,-593637,,163160,-593637,,,,,,,,-18681.82,-1145,-11665,-10820,35842,21534,14316,6105,0,0,0,-1044.2317,0,-17037.684,0,,0,0,,0,,,,0,1,,1.8788815,13.423128,,3.6696982,,1.8788815
5.78758477768e+16,نورد آلومینیوم,فنوال,1396-12-29,1396,12,فلزات اساسی,33,62.560001,5,28.790001,2.19771,.93413371,62.560001,59.610001,54.68,41.889999,.4783408,11.970656,.37081501,0.31596,.37306699,.312686,.372284,.37193301,.63635999,1329101,566598,764108,762503,2802929.804,678347,762503,1757132,1517379,239753,-41454,147567,69104,15167,53937,80,38440,-40578,78930,6833,4701,11534,13566.94,.25,20,72.959419,18.239855,4949.1802,1237.295,.091937497,.25153309,.017792638,.0077210707,1,.0048402711,.11102768,.19352973,0,0,3.6759591,.42630169,14.100014,1.3018141,2.4824584,3.6759591,.42630169
5.63242066517e+16,نورد قطعات فولادی,فنورد,1396-12-29,1396,12,فلزات اساسی,33,67.150002,4,48.450001,3.5703759,2.590909,67.150002,67.150002,65.889999,62.02,.75090593,25.481119,.89413899,0.09058099999999997,.91204202,.081753001,1,0,1,1348575,951646,528768,396929,2435616,144000,396929,2486870,2182458,304412,15589,265044,227450,49174,178276,1238,274424,-91392,-32642,49098,66955,116053,72000,.4039,500,1129.047,455.99634,16258.276,6566.3477,.271653,.40386817,.18139264,.028952057,1,.029561311,.19653635,.66773653,0,0,6.1361504,.70566785,14.114559,1.8141975,3.2379377,6.1361504,.70566785
4.63485591932e+16,فولاد مبارکه اصفهان,فولاد,1396-12-29,1396,12,فلزات اساسی,33,56.029999,10,18.18,1.0575917,.70003849,47.27,44.150002,40.709999,35.369999,.57233226,6.932395,.20482901,0.4089459999999998,.20552599,.40685299,.15705299,.474823,.27147999,259511114,100076716,56874586,159434398,585520000,75000000,159434398,158021839,85261468,72760371,1403184,67293542,67722489,7405707,60316784,804,36755968,-21950318,3874646,3971595,874863,4846458,18750000,.3109,250,733.24213,227.99817,5499316,1709986.4,.27863002,.31085876,.11760323,.11865448,1,.032022819,.2593089,.42207667,0,0,3.6724823,.38563555,19.37431,1.3008678,1.9362054,3.6724823,.38563555
4.08080437196e+16,فولاد آلیاژی ایران,فولاژ,1396-12-29,1396,12,فلزات اساسی,33,82.769997,3,34.290001,1.2073944,.70730197,82.769997,82.769997,82.769997,62.689999,.17168055,23.855705,.33559901,0.025924000000000003,.33379701,.014241,.33313501,.000871,.33333001,14070200,7562222,5780418,6507978,32840500,4990000,6507978,10227700,8694091,1533609,41842,1354179,1301513,166810,1134703,227,1470908,-479139,45941,441811,402926,519145,678640,.59909999,136,207.02234,124.03101,103304.15,61891.473,.50114495,.59807718,.10427816,.066353142,1,.020664727,.096244477,.20807983,0,0,5.0461912,.53746372,16.45957,1.6186337,3.1720233,5.0461912,.53746372
1.48001423373e+16,فولاد آلیاژی یزد,فولای,1396-12-29,1396,12,فلزات اساسی,33,15.61,2,13.62,6.8442211,6.8442211,15.61,15.61,15.61,15.61,.74503523,1.894645,.155884,0.824618999999999,.15758801,.82263702,.25169599,.73130298,1,353120,190908,12762,162212,782292,134000,162212,638722,582374,56348,1834,50217,-24296,5357,-29653,-221,194614,-51305,-88167,9843,23532,33375,0,0,0,-201.55038,0,-2700.7751,0,0,0,0,0,0,0,.14220944,.30957636,0,1,4.8226519,.54063207,12.774563,1.573324,.63903147,4.8226519,.54063207
6.84886735561e+16,سپنتا,فپنتا,1396-12-29,1396,12,فلزات اساسی,33,71.739998,4,53.380001,6.1853995,2.9074075,71.739998,71.739998,70.349998,62.009998,.72604775,29.95389,1,0.0,1,0,1,0,1,680043,207546,99394,472497,3510668.304,54173,472497,2130024,2067279,62745,26882,64725,67830,9009,58821,1086,93127,-25258,,15693,12688,28472,58506.625,.99449998,1080,990.42407,984.95215,5365.4048,5335.7612,.90392625,.99465537,.12382433,.02746759,1,.01666538,.095177807,.136985,0,0,7.4300332,.30519542,13.429912,2.0055304,3.3996592,7.4300332,.30519542
1.08310741176e+16,قند ارومیه,قاروم,1397-04-31,1396,4,قند و شکر,34,93,2,68.050003,2.7274549,2.7274549,93,93,93,93,.46344087,52.533051,1,0.0,1,0,1,0,1,1423979,920813,264655,503166,923277.1296,16243,503166,3117640,2830244,287396,22568,267307,196849,37698,159151,9798,278082,-225809,24177,5175,21595,29545,,,20000,8935.7041,18239.854,,,,,,,1,,.18771836,.53125012,0,0,1.8349354,.64664787,14.168965,.60700929,3.9614425,1.8349354,.64664787
4.49671587783e+16,قند ثابت خراسان,قثابت,1397-04-31,1396,4,قند و شکر,34,45.619999,14,5.9699998,1.1682974,.41515994,24.360001,20.35,15.76,11.08,.28037634,1.7943341,.062077001,0.5362139999999999,.062417999,.53369403,.062394999,.53770202,.13627,,,,,9441630,510000,361047,1141199,1055702,85497,-5299,51027,46298,,46298,91,-12213,-4557,73548,7913,-1480,6433,0,0,0,82.991333,0,4232.5581,0,0,0,0,0,0,0,,.14133063,0,0,,,,,.58463395,,
2.82302385643e+16,قند تربت جام,قجام,1397-03-31,1396,3,قند و شکر,34,48.709999,5,31.24,4.0677085,1.9060403,48.709999,47.630001,44.900002,38.919998,.66998565,10.792997,.43879601,0.4175159999999998,.442812,.414543,.89754099,.086893998,1,498211,281762,334154,216449,2634528,312000,216449,367560,418804,-51244,44742,-34987,-48569,,-48569,-156,18989,-3703,-4290,7131,794,7925,0,0,0,-142.27086,0,-4438.8511,0,0,0,0,0,0,0,-.070225269,-.16164085,1,1,12.171588,.56554753,13.118779,2.4991043,2.3788974,12.171588,.56554753
7.15239863050e+16,قند شیروان قوچان,قشیر,1396-12-29,1396,12,قند و شکر,34,75.360001,4,50.529999,2.3469577,2.0350382,75.360001,75.360001,74.32,72.059998,.74194974,30.23011,1,0.0,1,0,1,0,1,842606,598239,110925,244367,2568060,330000,244367,1796021,1609586,186435,3015,109337,73410,27682,45728,139,25434,-10573,22142,13828,11026,24854,0,0,0,126.76698,0,4183.3105,0,0,0,0,0,0,0,.12976053,.44742948,0,0,10.509029,.70998663,13.644255,2.3522348,3.4088385,10.509029,.70998663
4.04115375312e+16,قند اصفهان,قصفها,1396-12-29,1396,12,قند و شکر,34,81.400002,4,50.91,2.2134783,1.6697278,81.400002,81.400002,79.110001,73.910004,.67018837,31.531122,1,0.0,1,0,1,0,1,2061268,1547531,263737,513737,1628640,195000,513737,3612839,3132106,480733,-54714,371293,366813,71288,295525,1516,558273,-53058,-133970,54808,124541,179349,292500,.98940003,1500,1382.5809,1367.989,26960.328,26675.787,.78778756,.98976398,.56935745,.080961257,1,.17959771,.18012844,.72272974,0,0,3.1701825,.75076652,14.538832,1.1537892,3.4509752,3.1701825,.75076652
5.68209956696e+16,قند لرستان,قلرست,1397-04-31,1396,4,قند و شکر,34,84.980003,2,83.839996,73.543861,73.543861,84.980003,84.980003,84.980003,84.980003,.97317016,70.304451,1,0.0,1,0,1,0,1,832702,218539,293465,614163,4138400,240000,614163,1017702,793505,224197,6157,203470,213982,8987,204995,854,196153,-173625,101512,3542,40479,44021,120000,.5855,500,778.8418,455.99634,18692.203,10943.912,.58976752,.58538014,.19538787,.11791271,1,.028996713,.24434912,.33129641,0,0,6.7382765,.26244563,13.632431,1.9078041,4.2528353,6.7382765,.26244563
4.33423063081e+16,قند مرودشت,قمرو,1397-04-31,1396,4,قند و شکر,34,58.48,3,48.330002,5.7399049,4.7615762,58.48,58.48,58.48,56.75,.7968536,24.096783,.90581,0.08481499999999999,.92276001,.074081004,1,0,1,677436,304629,81749,372807,3148400,200000,372807,947193,803471,143722,8441,141193,134886,23011,111875,559,-57598,-10450,47086,76162,-67490,8672,80000,.71560001,400,509.80392,364.79709,10196.078,7295.9414,.56660032,.71508378,.21458824,.084460087,1,.025409732,.20842265,.37872946,0,0,8.4451208,.44967937,13.42607,2.1335888,3.1820784,8.4451208,.44967937
6.33800985352e+16,قند نیشابور,قنیشا,1397-06-31,1396,6,قند و شکر,34,81.709999,5,54.080002,4.1632023,2.0346124,81.709999,80.660004,75.790001,67.07,.69869047,31.942444,1,0.0,1,0,1,0,1,505772,196100,182611,309672,3886110,200000,309672,843895,722429,121466,6494,91794,106895,512,106383,532,49137,-26811,-11592,12969,448,13417,20000,.18799999,100,485.18011,91.199272,9703.6025,1823.9854,.21787916,.18799996,.064584464,.02369963,1,.0051465346,.18149285,.29642332,0,0,12.549116,.3877241,13.133842,2.5296502,3.4639356,12.549116,.3877241
1.43982780723e+16,قند هگمتان,قهکمت,1397-06-31,1396,6,قند و شکر,34,87.830002,3,79.959999,12.611987,10.160102,87.830002,87.830002,87.830002,86.300003,.89297509,64.361382,1,0.0,1,0,1,0,1,1241276,495516,385508,745760,5150793.6,273600,745760,2056595,1614567,442028,15688,418239,439813,117068,322745,1180,312909,-6447,-77060,72900,48557,121457,246240,.76270002,900,1076.1514,820.79346,29443.502,22456.908,.5887543,.76295525,.33018667,.11973189,1,.047806226,.33694279,.56082249,0,0,6.9067712,.39919889,14.031651,1.9325023,4.1645136,6.9067712,.39919889
6.70304887441e+16,قند پیرانشهر,قپیرا,1397-04-31,1396,4,قند و شکر,34,81.18,7,24.24,1.104328,.57590878,71.879997,66.330002,57.27,46.189999,.40921408,13.494328,.27126101,0.16885500000000006,.271411,.170826,.247214,.183635,.31033999,861719,303130,325687,558589,5400800,200000,558589,2238695,1847366,391329,,248615,265975,50590,215385,1077,203408,-117884,40000,2659,4796,7455,120000,.5571,600,982.21613,547.19562,19644.322,10943.912,.482674,.55714184,.214827,.053602658,1,.02221893,.28851053,.44507679,0,0,9.6686468,.35177362,13.666684,2.2688885,2.6022694,9.6686468,.35177362
2.36007988928e+16,فرآورده های غذایی و قند چهارمحال,قچار,1396-12-29,1396,12,قند و شکر,34,73.949997,2,59.900002,4.2633452,4.2633452,73.949997,73.949997,73.949997,73.949997,.62001354,37.854126,1,0.0,1,0,1,0,1,1453443,1215765,231882,237678,1442000,140000,237678,1214680,1002738,211942,13429,189247,157848,28891,128957,921,169323,-66784,3320,7964,64307,72219,14000,.1086,100,839.94525,91.199272,11759.234,1276.7898,.073977396,.10856332,.058903221,.011525669,1,.009708738,.130206,.7962327,0,0,6.0670319,.83647245,14.189445,1.8028696,3.6337399,6.0670319,.83647245
4267564158935326,,قیستو,1397-06-31,1396,6,قند و شکر,34,56.709999,11,19.469999,1.5379146,.7511574,47.630001,45.389999,42.169998,32.130001,.59153587,6.7012248,.22810601,0.4017509999999996,.229239,.39939901,.23645,.398572,.35414001,,,,,384000,480000,,1494850,1476070,18780,189858,193126,201396,44264,157132,327,11808,28007,-2786,7338,21170,28508,,,,,,,,,,,,1,,,,0,0,,,,,1.9022903,,
6.33631164079e+16,آبسال,لابسا,1396-12-29,1396,12,ماشین آلات و تجهیزات,36,69,2,66.669998,28.613733,28.613733,69,69,69,69,.93246377,44.503178,1,0.0,1,0,1,0,1,1763581,1284288,207699,479293,11217600,360000,479293,1251642,1077356,174286,28867,88517,1003,,1003,3,-19984,-11725,143874,34465,-6789,27804,10800,10,30,2.7359781,27.359781,98.495209,984.95215,.12201046,10.767697,.02253319,.0086286655,1,.00096277281,.050191626,.18468244,0,0,23.404472,.72822738,14.382857,3.1529272,3.7955606,23.404472,.72822738
5.03683442358e+16,آزمایش,لازما,1397-06-31,1396,6,ماشین آلات و تجهیزات,36,58.560001,5,45.759998,5.5399518,3.9380379,58.560001,57.380001,55.91,54.02,.81924522,21.693306,.81023198,0.1597949999999999,.82166302,.15436301,.99999899,0,1,,,,,,,,,,,,,,,,,18720,-12341,-4372,668,207,875,,,,,,,,,,,,1,,,,0,0,,,,,3.0770037,,
3.06504269989e+16,صنعتی بوتان,لبوتان,1396-12-29,1396,12,ماشین آلات و تجهیزات,36,85.739998,5,66.790001,6.7396569,3.7522471,85.739998,84.589996,83.160004,76.699997,.81502217,46.04211,1,0.0,1,0,1,0,1,4276687,2970931,996824,1305756,3180383.368,701452,1305756,7850408,6445218,1405190,18148,228182,83203,,83203,119,212261,-60835,-21582,116024,-27188,90641,8417.4238,.1008,12,108.52713,10.943913,7612.6572,767.6629,.03688908,.10116731,.0064463988,.0010722276,1,.0026466695,.053354852,.17475088,0,0,2.4356644,.69468051,15.268689,.89021957,3.8295565,2.4356644,.69468051
5.58979394032e+16,سرماآفرین,لسرما,1396-12-29,1396,12,ماشین آلات و تجهیزات,36,41.639999,4,26.219999,3.013793,1.7003891,41.639999,41.639999,39.98,34.919998,.61895615,7.9153762,.34407899,0.5149800000000004,.34722,.51201802,.66000801,.29469401,1,482908,234032,20726,248876,1340700,148000,248876,307532,204231,103301,4066,40192,27455,4166,23289,157,,,,,,,14800,.63690001,100,143.18286,91.199272,2119.1062,1349.7491,.36823249,.63549316,.059467364,.048125073,1,.011039009,.083229102,.16149408,0,0,5.3870201,.48463061,13.087582,1.6839924,2.0688071,5.3870201,.48463061
5187018329202415,پارس الکتریک,لپارس,1396-12-29,1396,12,ساخت دستگاه‌ها و وسایل ارتباطی,18,74.989998,3,55.119999,3.7192984,2.7740312,74.989998,74.989998,74.989998,69.940002,.66768903,32.833492,1,0.0,1,0,1,0,1,707649,110684,18665,596965,3815400,300000,596965,30229,29066,1163,205241,124101,117714,16816,100898,336,,,,,,,10200,.1012,34,306.42953,31.007751,9192.8867,930.23254,.082191117,.10109219,.01708643,.33742434,1,.0026733764,.17537084,.20788656,0,0,6.3913293,.15641087,13.469704,1.8549423,3.4914491,6.3913293,.15641087
793710053482057,صنعتی پیام,لپیام,1396-09-30,1396,9,ساخت دستگاه‌ها و وسایل ارتباطی,18,57.299999,5,26.43,1.3560801,.90981066,57.299999,55.48,51.599998,45.919998,.56570679,11.290342,.313528,0.3883440000000004,.31384301,.38736501,.27512801,.497172,.5,,,,,969840,180000,,25580,,25580,,-14263,-4303,,-4303,-24,-18095,40000,-14681,97,7036,7133,,,,,,,,,,,,1,,,,1,1,,,,,2.4239478,,
4.56415400667e+16,مخابراتی ایران,لکما,1396-12-29,1396,12,ساخت دستگاه‌ها و وسایل ارتباطی,18,42.650002,4,23.309999,2.5336957,1.205274,42.650002,42.650002,38.040001,32.509998,.46713561,6.7982912,.29332101,0.5219959999999997,.29571,.519279,.43497401,.45005399,1,2466656,2120512,1458792,346144,7981638.054,1401780,346144,330919,292083,38836,-60506,-45923,3302,,3302,2,37803,-2147,-33684,17886,-854,17206,0,0,0,1.8239855,0,255.68263,0,0,0,0,0,0,0,-.018617513,-.13267022,1,0,23.058722,.85967076,14.718374,3.1380441,1.9166713,23.058722,.85967076
5.34497002128e+16,پتروشیمی مارون,مارون,1396-12-29,1396,12,محصولات شیمیایی,38,84.980003,6,20.09,1.1124032,.42572579,77.900002,67.279999,54.799999,38.150002,.21543893,13.256554,.22098701,0.12004000000000005,.22267801,.115858,.21761601,.118925,.26666999,44699463,15628658,7321622,29070805,,4000000,29070805,,,,,,,,2465200,6163,23963078,-6106333,1000000,1347043,-209352,1201422,18800000,.7626,4700,5620.6108,4286.3657,2248244.5,1714546.3,,7.6261563,.64669693,,1,,,,0,0,,.34963861,17.615473,,2.584492,,.34963861
6.59990926730e+16,داده پردازی ایران,مداران,1396-12-29,1396,12,رایانه و فعالیت‌های وابسته به آن,17,83.209999,6,50.200001,2.0039921,1.6639045,82.129997,80.370003,78.190002,75.25,.76007694,31.652025,1,0.0,1,0,1,0,1,1702783,661844,193219,1040939,,650000,1040939,,,,,,,,21125,325,84909,36170,-94800,143614,-50281,93452,211250,1,325,296.39764,296.39764,19265.846,19265.846,,10,.20294176,,1,,,,0,0,,.38868371,14.347775,,3.454802,,.38868371
2.38386340161e+16,ایران ارقام,مرقام,1397-06-31,1396,6,رایانه و فعالیت‌های وابسته به آن,17,74.739998,6,29.959999,1.6774915,.71691793,73.480003,71.75,65.309998,47.82,.54305595,15.685354,.37735,0.17378300000000005,.38061801,.16599999,.31545499,.24371099,.42308,1603162,1198789,145602,404373,2229500,500000,404373,1094687,794831,299856,2243,136940,26500,5860,20640,41,42781,43488,6535,47975,27134,75109,0,0,0,37.391701,0,1869.5851,0,0,0,0,0,0,0,.085418694,.33864772,0,0,5.513474,.74776536,14.287489,1.7071949,2.7527275,5.513474,.74776536
4247709727327181,توسعه فناوری اطلاعات خوارزمی,مفاخر,1396-12-29,1396,12,رایانه و فعالیت‌های وابسته به آن,17,69.370003,6,51.889999,7.9342508,3.5786207,68.010002,66.389999,64.139999,58.43,.7809428,27.774843,1,0.0,1,0,1,0,1,1165472,1018221,113694,147251,1028840,170000,147251,606451,423563,182888,2903,93972,7901,,7901,46,106310,-22105,21530,14775,4273,19132,0,0,0,41.951664,0,713.17828,0,0,0,0,0,0,0,.080629997,.63817561,0,0,6.9869814,.8736555,13.968637,1.9440486,3.3241308,6.9869814,.8736555
7505990056227818,پتروشیمی ممسنی,ممسنی,1396-12-29,1396,12,محصولات شیمیایی,38,85.93,7,70.349998,17.413366,6.93787,82.519997,80.489998,78.419998,74.389999,.82598239,49.961163,1,0.0,1,0,1,0,1,,,,,1807000,1390000,1378273,,,,,-10801,-5548,1314,-6862,-5,7022,-90636,77850,10367,-8703,1664,0,0,0,-4.5599637,0,-633.8349,0,0,0,0,,0,0,,-.0078366185,1,1,,,,,3.9112461,,
2.40188786405e+16,سر. توسعه معادن و صنایع معدنی خاورمیانه,میدکو,1396-12-29,1396,12,فلزات اساسی,33,81.230003,22,17.540001,1.8659575,.79582578,44.57,39.580002,34.580002,26.940001,.47406247,6.075891,.202682,0.17654799999999998,,,.220899,.177026,.27143699,,,,,60350400,23760000,29618756,4668878,,4668878,,4535347,4532893,,4532893,191,-61094,-352293,1110000,31539,20056,51595,3801600,.83770001,160,174.19061,145.91884,413876.88,346703.16,.83821589,.83866972,.12835111,.81424272,1,.062992126,,.15312415,0,0,,,,,1.8043287,,
4.91290816258e+16,پشمبافی افشار یزد,نشار,1396-12-29,1396,12,منسوجات,42,61.77,3,41.09,3.5179794,1.986944,61.77,61.77,61.77,52.77,.51950783,19.058105,.63265598,0.2664659999999999,.63408101,.27415401,.99523097,.004336,1,45692,13673,28357,32019,,4000,32019,,,,,-5375,1659,,1659,415,-2786,5018,,4857,3038,7895,,,45,378.47696,41.039673,,,,,,,1,,-.11763547,-.16786908,1,0,,.29924276,10.729678,,2.9474926,,.29924276
